key,value,timestamp,topic,partition,offset 
b'BTC/EUR',"{""price"": 79786.7, ""pair"": ""BTC/EUR"", ""volume"": 0.00025238, ""timestamp"": ""2025-03-08T14:17:09.882718Z"", ""timestamp_ms"": 1741443429882}",1741443430022,trade,0,6534
b'ETH/EUR',"{""price"": 2015.52, ""pair"": ""ETH/EUR"", ""volume"": 0.01104164, ""timestamp"": ""2025-03-08T14:17:10.796903Z"", ""timestamp_ms"": 1741443430796}",1741443430935,trade,0,6535
b'ETH/EUR',"{""price"": 2015.51, ""pair"": ""ETH/EUR"", ""volume"": 0.15593751, ""timestamp"": ""2025-03-08T14:17:15.072631Z"", ""timestamp_ms"": 1741443435072}",1741443435213,trade,0,6536
b'ETH/USD',"{""price"": 2182.0, ""pair"": ""ETH/USD"", ""volume"": 42.04407369, ""timestamp"": ""2025-03-08T14:17:17.265030Z"", ""timestamp_ms"": 1741443437265}",1741443437535,trade,0,6537
b'BTC/EUR',"{""price"": 79786.7, ""pair"": ""BTC/EUR"", ""volume"": 0.0183355, ""timestamp"": ""2025-03-08T14:17:23.104906Z"", ""timestamp_ms"": 1741443443104}",1741443443260,trade,0,6538
b'BTC/EUR',"{""price"": 79786.7, ""pair"": ""BTC/EUR"", ""volume"": 0.00025236, ""timestamp"": ""2025-03-08T14:17:28.897289Z"", ""timestamp_ms"": 1741443448897}",1741443449052,trade,0,6539
b'ETH/EUR',"{""price"": 2015.77, ""pair"": ""ETH/EUR"", ""volume"": 0.03061121, ""timestamp"": ""2025-03-08T14:17:29.114261Z"", ""timestamp_ms"": 1741443449114}",1741443449325,trade,0,6540
b'ETH/EUR',"{""price"": 2015.77, ""pair"": ""ETH/EUR"", ""volume"": 0.01249126, ""timestamp"": ""2025-03-08T14:17:29.114261Z"", ""timestamp_ms"": 1741443449114}",1741443449326,trade,0,6541
b'ETH/EUR',"{""price"": 2015.77, ""pair"": ""ETH/EUR"", ""volume"": 0.02408196, ""timestamp"": ""2025-03-08T14:17:31.524036Z"", ""timestamp_ms"": 1741443451524}",1741443451679,trade,0,6542
b'BTC/USD',"{""price"": 86382.6, ""pair"": ""BTC/USD"", ""volume"": 0.00903966, ""timestamp"": ""2025-03-08T14:17:33.016607Z"", ""timestamp_ms"": 1741443453016}",1741443453152,trade,0,6543
b'BTC/EUR',"{""price"": 79786.7, ""pair"": ""BTC/EUR"", ""volume"": 0.00141214, ""timestamp"": ""2025-03-08T14:17:34.316202Z"", ""timestamp_ms"": 1741443454316}",1741443454455,trade,0,6544
b'BTC/EUR',"{""price"": 79786.7, ""pair"": ""BTC/EUR"", ""volume"": 0.01093605, ""timestamp"": ""2025-03-08T14:17:34.316203Z"", ""timestamp_ms"": 1741443454316}",1741443454455,trade,0,6545
b'ETH/EUR',"{""price"": 2015.58, ""pair"": ""ETH/EUR"", ""volume"": 0.00331228, ""timestamp"": ""2025-03-08T14:17:34.766460Z"", ""timestamp_ms"": 1741443454766}",1741443454901,trade,0,6546
b'BTC/USD',"{""price"": 86382.6, ""pair"": ""BTC/USD"", ""volume"": 0.00066062, ""timestamp"": ""2025-03-08T14:17:40.034914Z"", ""timestamp_ms"": 1741443460034}",1741443460178,trade,0,6547
b'BTC/USD',"{""price"": 86382.6, ""pair"": ""BTC/USD"", ""volume"": 0.00219071, ""timestamp"": ""2025-03-08T14:17:40.034914Z"", ""timestamp_ms"": 1741443460034}",1741443460178,trade,0,6548
b'BTC/USD',"{""price"": 86382.6, ""pair"": ""BTC/USD"", ""volume"": 0.23152811, ""timestamp"": ""2025-03-08T14:17:40.996634Z"", ""timestamp_ms"": 1741443460996}",1741443461136,trade,0,6549
b'BTC/EUR',"{""price"": 79777.6, ""pair"": ""BTC/EUR"", ""volume"": 0.01880227, ""timestamp"": ""2025-03-08T14:17:46.425204Z"", ""timestamp_ms"": 1741443466425}",1741443467047,trade,0,6550
b'BTC/USD',"{""price"": 86382.5, ""pair"": ""BTC/USD"", ""volume"": 0.001, ""timestamp"": ""2025-03-08T14:17:46.426272Z"", ""timestamp_ms"": 1741443466426}",1741443467074,trade,0,6551
b'BTC/USD',"{""price"": 86382.5, ""pair"": ""BTC/USD"", ""volume"": 0.001, ""timestamp"": ""2025-03-08T14:17:46.426272Z"", ""timestamp_ms"": 1741443466426}",1741443467074,trade,0,6552
b'BTC/USD',"{""price"": 86382.5, ""pair"": ""BTC/USD"", ""volume"": 0.000116, ""timestamp"": ""2025-03-08T14:17:46.426272Z"", ""timestamp_ms"": 1741443466426}",1741443467075,trade,0,6553
b'BTC/USD',"{""price"": 86318.5, ""pair"": ""BTC/USD"", ""volume"": 0.0002317, ""timestamp"": ""2025-03-08T14:17:46.721897Z"", ""timestamp_ms"": 1741443466721}",1741443467522,trade,0,6554
b'BTC/USD',"{""price"": 86318.5, ""pair"": ""BTC/USD"", ""volume"": 0.00028962, ""timestamp"": ""2025-03-08T14:17:46.721897Z"", ""timestamp_ms"": 1741443466721}",1741443467523,trade,0,6555
b'BTC/EUR',"{""price"": 79700.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00025269, ""timestamp"": ""2025-03-08T14:17:47.895874Z"", ""timestamp_ms"": 1741443467895}",1741443468755,trade,0,6556
b'ETH/USD',"{""price"": 2181.3, ""pair"": ""ETH/USD"", ""volume"": 0.01839638, ""timestamp"": ""2025-03-08T14:17:49.084913Z"", ""timestamp_ms"": 1741443469084}",1741443469593,trade,0,6557
b'ETH/USD',"{""price"": 2181.3, ""pair"": ""ETH/USD"", ""volume"": 4.06691055, ""timestamp"": ""2025-03-08T14:17:49.084914Z"", ""timestamp_ms"": 1741443469084}",1741443469594,trade,0,6558
b'ETH/EUR',"{""price"": 2014.79, ""pair"": ""ETH/EUR"", ""volume"": 0.02538108, ""timestamp"": ""2025-03-08T14:17:49.373810Z"", ""timestamp_ms"": 1741443469373}",1741443469741,trade,0,6559
b'BTC/EUR',"{""price"": 79700.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00245637, ""timestamp"": ""2025-03-08T14:17:49.821503Z"", ""timestamp_ms"": 1741443469821}",1741443469973,trade,0,6560
b'ETH/EUR',"{""price"": 2014.79, ""pair"": ""ETH/EUR"", ""volume"": 0.23512127, ""timestamp"": ""2025-03-08T14:17:51.855900Z"", ""timestamp_ms"": 1741443471855}",1741443471988,trade,0,6561
b'ETH/USD',"{""price"": 2212.39, ""pair"": ""ETH/USD"", ""volume"": 0.89303576, ""timestamp"": ""2025-03-08T17:35:34.750747Z"", ""timestamp_ms"": 1741455334750}",1741455646659,trade,1,0
b'ETH/USD',"{""price"": 2211.92, ""pair"": ""ETH/USD"", ""volume"": 0.015, ""timestamp"": ""2025-03-08T17:35:43.127263Z"", ""timestamp_ms"": 1741455343127}",1741455646661,trade,1,1
b'ETH/USD',"{""price"": 2210.08, ""pair"": ""ETH/USD"", ""volume"": 0.02651101, ""timestamp"": ""2025-03-08T17:35:51.453073Z"", ""timestamp_ms"": 1741455351453}",1741455646661,trade,1,2
b'ETH/USD',"{""price"": 2210.28, ""pair"": ""ETH/USD"", ""volume"": 0.01076596, ""timestamp"": ""2025-03-08T17:35:59.800603Z"", ""timestamp_ms"": 1741455359800}",1741455646662,trade,1,3
b'ETH/USD',"{""price"": 2210.27, ""pair"": ""ETH/USD"", ""volume"": 0.0224358, ""timestamp"": ""2025-03-08T17:35:59.800603Z"", ""timestamp_ms"": 1741455359800}",1741455646662,trade,1,4
b'ETH/USD',"{""price"": 2208.97, ""pair"": ""ETH/USD"", ""volume"": 0.25, ""timestamp"": ""2025-03-08T17:36:10.655593Z"", ""timestamp_ms"": 1741455370655}",1741455646663,trade,1,5
b'ETH/USD',"{""price"": 2208.97, ""pair"": ""ETH/USD"", ""volume"": 0.25, ""timestamp"": ""2025-03-08T17:36:10.655593Z"", ""timestamp_ms"": 1741455370655}",1741455646663,trade,1,6
b'ETH/USD',"{""price"": 2208.97, ""pair"": ""ETH/USD"", ""volume"": 0.25, ""timestamp"": ""2025-03-08T17:36:10.655593Z"", ""timestamp_ms"": 1741455370655}",1741455646663,trade,1,7
b'ETH/USD',"{""price"": 2208.97, ""pair"": ""ETH/USD"", ""volume"": 0.25, ""timestamp"": ""2025-03-08T17:36:10.655593Z"", ""timestamp_ms"": 1741455370655}",1741455646664,trade,1,8
b'ETH/USD',"{""price"": 2209.68, ""pair"": ""ETH/USD"", ""volume"": 0.01076813, ""timestamp"": ""2025-03-08T17:36:12.105115Z"", ""timestamp_ms"": 1741455372105}",1741455646664,trade,1,9
b'ETH/USD',"{""price"": 2209.69, ""pair"": ""ETH/USD"", ""volume"": 0.03448258, ""timestamp"": ""2025-03-08T17:36:12.105115Z"", ""timestamp_ms"": 1741455372105}",1741455646664,trade,1,10
b'ETH/USD',"{""price"": 2210.08, ""pair"": ""ETH/USD"", ""volume"": 1.0, ""timestamp"": ""2025-03-08T17:36:15.103867Z"", ""timestamp_ms"": 1741455375103}",1741455646665,trade,1,11
b'ETH/USD',"{""price"": 2210.02, ""pair"": ""ETH/USD"", ""volume"": 0.32191415, ""timestamp"": ""2025-03-08T17:36:15.718147Z"", ""timestamp_ms"": 1741455375718}",1741455646665,trade,1,12
b'ETH/USD',"{""price"": 2210.08, ""pair"": ""ETH/USD"", ""volume"": 0.00205645, ""timestamp"": ""2025-03-08T17:36:24.229860Z"", ""timestamp_ms"": 1741455384229}",1741455646665,trade,1,13
b'ETH/USD',"{""price"": 2208.24, ""pair"": ""ETH/USD"", ""volume"": 0.0107749, ""timestamp"": ""2025-03-08T17:36:26.517535Z"", ""timestamp_ms"": 1741455386517}",1741455646665,trade,1,14
b'ETH/USD',"{""price"": 2208.25, ""pair"": ""ETH/USD"", ""volume"": 0.0202251, ""timestamp"": ""2025-03-08T17:36:26.517535Z"", ""timestamp_ms"": 1741455386517}",1741455646666,trade,1,15
b'ETH/USD',"{""price"": 2208.49, ""pair"": ""ETH/USD"", ""volume"": 0.00949829, ""timestamp"": ""2025-03-08T17:36:45.016483Z"", ""timestamp_ms"": 1741455405016}",1741455646666,trade,1,16
b'ETH/USD',"{""price"": 2208.69, ""pair"": ""ETH/USD"", ""volume"": 0.76738726, ""timestamp"": ""2025-03-08T17:36:45.016483Z"", ""timestamp_ms"": 1741455405016}",1741455646666,trade,1,17
b'ETH/USD',"{""price"": 2208.36, ""pair"": ""ETH/USD"", ""volume"": 0.00949936, ""timestamp"": ""2025-03-08T17:36:52.757567Z"", ""timestamp_ms"": 1741455412757}",1741455646668,trade,1,18
b'ETH/USD',"{""price"": 2208.37, ""pair"": ""ETH/USD"", ""volume"": 0.12315488, ""timestamp"": ""2025-03-08T17:36:52.757567Z"", ""timestamp_ms"": 1741455412757}",1741455646669,trade,1,19
b'ETH/USD',"{""price"": 2208.47, ""pair"": ""ETH/USD"", ""volume"": 0.07693409, ""timestamp"": ""2025-03-08T17:36:58.734556Z"", ""timestamp_ms"": 1741455418734}",1741455646670,trade,1,20
b'ETH/USD',"{""price"": 2208.46, ""pair"": ""ETH/USD"", ""volume"": 0.00949899, ""timestamp"": ""2025-03-08T17:36:58.734556Z"", ""timestamp_ms"": 1741455418734}",1741455646670,trade,1,21
b'ETH/USD',"{""price"": 2208.45, ""pair"": ""ETH/USD"", ""volume"": 0.24268596, ""timestamp"": ""2025-03-08T17:36:58.734556Z"", ""timestamp_ms"": 1741455418734}",1741455646673,trade,1,22
b'ETH/USD',"{""price"": 2208.5, ""pair"": ""ETH/USD"", ""volume"": 0.00094, ""timestamp"": ""2025-03-08T17:37:02.686064Z"", ""timestamp_ms"": 1741455422686}",1741455646675,trade,1,23
b'ETH/USD',"{""price"": 2208.57, ""pair"": ""ETH/USD"", ""volume"": 0.0285736, ""timestamp"": ""2025-03-08T17:37:06.917502Z"", ""timestamp_ms"": 1741455426917}",1741455646675,trade,1,24
b'ETH/USD',"{""price"": 2208.56, ""pair"": ""ETH/USD"", ""volume"": 0.00949856, ""timestamp"": ""2025-03-08T17:37:31.403943Z"", ""timestamp_ms"": 1741455451403}",1741455646676,trade,1,25
b'ETH/USD',"{""price"": 2208.56, ""pair"": ""ETH/USD"", ""volume"": 0.00118087, ""timestamp"": ""2025-03-08T17:37:31.403943Z"", ""timestamp_ms"": 1741455451403}",1741455646677,trade,1,26
b'ETH/USD',"{""price"": 2208.57, ""pair"": ""ETH/USD"", ""volume"": 2.33940045, ""timestamp"": ""2025-03-08T17:37:48.220451Z"", ""timestamp_ms"": 1741455468220}",1741455646677,trade,1,27
b'ETH/USD',"{""price"": 2210.16, ""pair"": ""ETH/USD"", ""volume"": 0.00949115, ""timestamp"": ""2025-03-08T17:37:53.308233Z"", ""timestamp_ms"": 1741455473308}",1741455646678,trade,1,28
b'ETH/USD',"{""price"": 2210.33, ""pair"": ""ETH/USD"", ""volume"": 0.11719581, ""timestamp"": ""2025-03-08T17:37:53.308233Z"", ""timestamp_ms"": 1741455473308}",1741455646678,trade,1,29
b'ETH/USD',"{""price"": 2211.0, ""pair"": ""ETH/USD"", ""volume"": 1.80913614, ""timestamp"": ""2025-03-08T17:38:00.610742Z"", ""timestamp_ms"": 1741455480610}",1741455646679,trade,1,30
b'ETH/USD',"{""price"": 2211.0, ""pair"": ""ETH/USD"", ""volume"": 0.06328464, ""timestamp"": ""2025-03-08T17:38:06.460682Z"", ""timestamp_ms"": 1741455486460}",1741455646679,trade,1,31
b'ETH/USD',"{""price"": 2211.0, ""pair"": ""ETH/USD"", ""volume"": 0.13487595, ""timestamp"": ""2025-03-08T17:38:07.338933Z"", ""timestamp_ms"": 1741455487338}",1741455646680,trade,1,32
b'ETH/USD',"{""price"": 2210.95, ""pair"": ""ETH/USD"", ""volume"": 0.02, ""timestamp"": ""2025-03-08T17:38:53.565567Z"", ""timestamp_ms"": 1741455533565}",1741455646680,trade,1,33
b'ETH/USD',"{""price"": 2210.12, ""pair"": ""ETH/USD"", ""volume"": 0.00948951, ""timestamp"": ""2025-03-08T17:38:58.393590Z"", ""timestamp_ms"": 1741455538393}",1741455646681,trade,1,34
b'ETH/USD',"{""price"": 2210.16, ""pair"": ""ETH/USD"", ""volume"": 0.99051049, ""timestamp"": ""2025-03-08T17:38:58.393590Z"", ""timestamp_ms"": 1741455538393}",1741455646682,trade,1,35
b'ETH/USD',"{""price"": 2211.0, ""pair"": ""ETH/USD"", ""volume"": 5.99270327, ""timestamp"": ""2025-03-08T17:39:15.859436Z"", ""timestamp_ms"": 1741455555859}",1741455646682,trade,1,36
b'ETH/USD',"{""price"": 2211.63, ""pair"": ""ETH/USD"", ""volume"": 0.0119481, ""timestamp"": ""2025-03-08T17:39:15.859436Z"", ""timestamp_ms"": 1741455555859}",1741455646686,trade,1,37
b'ETH/USD',"{""price"": 2212.08, ""pair"": ""ETH/USD"", ""volume"": 0.00948818, ""timestamp"": ""2025-03-08T17:39:15.859436Z"", ""timestamp_ms"": 1741455555859}",1741455646687,trade,1,38
b'ETH/USD',"{""price"": 2212.09, ""pair"": ""ETH/USD"", ""volume"": 0.22390575, ""timestamp"": ""2025-03-08T17:39:15.859436Z"", ""timestamp_ms"": 1741455555859}",1741455646689,trade,1,39
b'ETH/USD',"{""price"": 2211.88, ""pair"": ""ETH/USD"", ""volume"": 0.02194489, ""timestamp"": ""2025-03-08T17:39:23.459044Z"", ""timestamp_ms"": 1741455563459}",1741455646690,trade,1,40
b'ETH/USD',"{""price"": 2210.48, ""pair"": ""ETH/USD"", ""volume"": 0.01581309, ""timestamp"": ""2025-03-08T17:39:27.505496Z"", ""timestamp_ms"": 1741455567505}",1741455646690,trade,1,41
b'ETH/USD',"{""price"": 2210.16, ""pair"": ""ETH/USD"", ""volume"": 0.02, ""timestamp"": ""2025-03-08T17:40:03.448087Z"", ""timestamp_ms"": 1741455603448}",1741455646691,trade,1,42
b'ETH/USD',"{""price"": 2209.22, ""pair"": ""ETH/USD"", ""volume"": 0.52722977, ""timestamp"": ""2025-03-08T17:40:03.448087Z"", ""timestamp_ms"": 1741455603448}",1741455646692,trade,1,43
b'ETH/USD',"{""price"": 2209.08, ""pair"": ""ETH/USD"", ""volume"": 0.00949632, ""timestamp"": ""2025-03-08T17:40:04.068886Z"", ""timestamp_ms"": 1741455604068}",1741455646693,trade,1,44
b'ETH/USD',"{""price"": 2209.07, ""pair"": ""ETH/USD"", ""volume"": 0.44327391, ""timestamp"": ""2025-03-08T17:40:04.068886Z"", ""timestamp_ms"": 1741455604068}",1741455646694,trade,1,45
b'ETH/USD',"{""price"": 2209.2, ""pair"": ""ETH/USD"", ""volume"": 0.021, ""timestamp"": ""2025-03-08T17:40:04.635974Z"", ""timestamp_ms"": 1741455604635}",1741455646694,trade,1,46
b'ETH/USD',"{""price"": 2209.81, ""pair"": ""ETH/USD"", ""volume"": 0.00853019, ""timestamp"": ""2025-03-08T17:40:12.037260Z"", ""timestamp_ms"": 1741455612037}",1741455646695,trade,1,47
b'ETH/USD',"{""price"": 2210.16, ""pair"": ""ETH/USD"", ""volume"": 0.09049118, ""timestamp"": ""2025-03-08T17:40:33.081296Z"", ""timestamp_ms"": 1741455633081}",1741455646696,trade,1,48
b'ETH/USD',"{""price"": 2207.41, ""pair"": ""ETH/USD"", ""volume"": 0.00439276, ""timestamp"": ""2025-03-08T17:40:39.958601Z"", ""timestamp_ms"": 1741455639958}",1741455646697,trade,1,49
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00037361, ""timestamp"": ""2025-03-08T17:40:46.915996Z"", ""timestamp_ms"": 1741455646915}",1741455647468,trade,1,50
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 6.574e-05, ""timestamp"": ""2025-03-08T17:40:47.846388Z"", ""timestamp_ms"": 1741455647846}",1741455648399,trade,1,51
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 9.684e-05, ""timestamp"": ""2025-03-08T17:40:47.854423Z"", ""timestamp_ms"": 1741455647854}",1741455648416,trade,1,52
b'ETH/EUR',"{""price"": 2039.86, ""pair"": ""ETH/EUR"", ""volume"": 0.01828091, ""timestamp"": ""2025-03-08T17:40:48.277736Z"", ""timestamp_ms"": 1741455648277}",1741455648830,trade,1,53
b'ETH/USD',"{""price"": 2208.51, ""pair"": ""ETH/USD"", ""volume"": 0.00949915, ""timestamp"": ""2025-03-08T17:40:50.092741Z"", ""timestamp_ms"": 1741455650092}",1741455650678,trade,1,54
b'ETH/USD',"{""price"": 2208.53, ""pair"": ""ETH/USD"", ""volume"": 0.03574644, ""timestamp"": ""2025-03-08T17:40:50.092741Z"", ""timestamp_ms"": 1741455650092}",1741455650678,trade,1,55
b'BTC/USD',"{""price"": 85945.3, ""pair"": ""BTC/USD"", ""volume"": 0.00037829, ""timestamp"": ""2025-03-08T17:40:51.035766Z"", ""timestamp_ms"": 1741455651035}",1741455651591,trade,1,56
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00810997, ""timestamp"": ""2025-03-08T17:40:51.148896Z"", ""timestamp_ms"": 1741455651148}",1741455651702,trade,1,57
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00129023, ""timestamp"": ""2025-03-08T17:40:51.148896Z"", ""timestamp_ms"": 1741455651148}",1741455651703,trade,1,58
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.0005998, ""timestamp"": ""2025-03-08T17:40:51.148896Z"", ""timestamp_ms"": 1741455651148}",1741455651703,trade,1,59
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00396285, ""timestamp"": ""2025-03-08T17:40:51.461068Z"", ""timestamp_ms"": 1741455651461}",1741455652018,trade,1,60
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00527984, ""timestamp"": ""2025-03-08T17:40:51.463036Z"", ""timestamp_ms"": 1741455651463}",1741455652039,trade,1,61
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00079257, ""timestamp"": ""2025-03-08T17:40:51.838310Z"", ""timestamp_ms"": 1741455651838}",1741455652408,trade,1,62
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00210222, ""timestamp"": ""2025-03-08T17:40:52.845432Z"", ""timestamp_ms"": 1741455652845}",1741455653428,trade,1,63
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00033445, ""timestamp"": ""2025-03-08T17:40:52.855661Z"", ""timestamp_ms"": 1741455652855}",1741455653468,trade,1,64
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00015548, ""timestamp"": ""2025-03-08T17:40:52.869814Z"", ""timestamp_ms"": 1741455652869}",1741455653497,trade,1,65
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00102723, ""timestamp"": ""2025-03-08T17:40:52.884435Z"", ""timestamp_ms"": 1741455652884}",1741455653513,trade,1,66
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00136861, ""timestamp"": ""2025-03-08T17:40:52.895908Z"", ""timestamp_ms"": 1741455652895}",1741455653530,trade,1,67
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00020545, ""timestamp"": ""2025-03-08T17:40:52.912237Z"", ""timestamp_ms"": 1741455652912}",1741455653554,trade,1,68
b'ETH/USD',"{""price"": 2208.59, ""pair"": ""ETH/USD"", ""volume"": 0.004, ""timestamp"": ""2025-03-08T17:40:56.376972Z"", ""timestamp_ms"": 1741455656376}",1741455656936,trade,1,69
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00019814, ""timestamp"": ""2025-03-08T17:40:56.592330Z"", ""timestamp_ms"": 1741455656592}",1741455657147,trade,1,70
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 5.136e-05, ""timestamp"": ""2025-03-08T17:40:57.843937Z"", ""timestamp_ms"": 1741455657843}",1741455658412,trade,1,71
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 5e-05, ""timestamp"": ""2025-03-08T17:41:01.201586Z"", ""timestamp_ms"": 1741455661201}",1741455661764,trade,1,72
b'BTC/USD',"{""price"": 85945.3, ""pair"": ""BTC/USD"", ""volume"": 0.00180743, ""timestamp"": ""2025-03-08T17:41:01.250097Z"", ""timestamp_ms"": 1741455661250}",1741455661816,trade,1,73
b'ETH/EUR',"{""price"": 2039.09, ""pair"": ""ETH/EUR"", ""volume"": 0.04767462, ""timestamp"": ""2025-03-08T17:41:02.198366Z"", ""timestamp_ms"": 1741455662198}",1741455662880,trade,1,74
b'ETH/EUR',"{""price"": 2039.1, ""pair"": ""ETH/EUR"", ""volume"": 0.05828818, ""timestamp"": ""2025-03-08T17:41:02.198366Z"", ""timestamp_ms"": 1741455662198}",1741455662881,trade,1,75
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00650814, ""timestamp"": ""2025-03-08T17:41:02.449365Z"", ""timestamp_ms"": 1741455662449}",1741455663071,trade,1,76
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.001687, ""timestamp"": ""2025-03-08T17:41:02.843748Z"", ""timestamp_ms"": 1741455662843}",1741455663401,trade,1,77
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00025363, ""timestamp"": ""2025-03-08T17:41:02.907738Z"", ""timestamp_ms"": 1741455662907}",1741455663465,trade,1,78
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.0501148, ""timestamp"": ""2025-03-08T17:41:05.331375Z"", ""timestamp_ms"": 1741455665331}",1741455665897,trade,1,79
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00129023, ""timestamp"": ""2025-03-08T17:41:05.331375Z"", ""timestamp_ms"": 1741455665331}",1741455665898,trade,1,80
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.01099497, ""timestamp"": ""2025-03-08T17:41:05.331375Z"", ""timestamp_ms"": 1741455665331}",1741455665899,trade,1,81
b'BTC/USD',"{""price"": 85945.3, ""pair"": ""BTC/USD"", ""volume"": 0.00873226, ""timestamp"": ""2025-03-08T17:41:05.918368Z"", ""timestamp_ms"": 1741455665918}",1741455666490,trade,1,82
b'ETH/USD',"{""price"": 2207.36, ""pair"": ""ETH/USD"", ""volume"": 0.22651493, ""timestamp"": ""2025-03-08T17:41:06.414693Z"", ""timestamp_ms"": 1741455666414}",1741455666976,trade,1,83
b'ETH/EUR',"{""price"": 2038.5, ""pair"": ""ETH/EUR"", ""volume"": 0.01919927, ""timestamp"": ""2025-03-08T17:41:06.493213Z"", ""timestamp_ms"": 1741455666493}",1741455667056,trade,1,84
b'ETH/EUR',"{""price"": 2038.5, ""pair"": ""ETH/EUR"", ""volume"": 0.02384591, ""timestamp"": ""2025-03-08T17:41:06.581728Z"", ""timestamp_ms"": 1741455666581}",1741455667162,trade,1,85
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 6.574e-05, ""timestamp"": ""2025-03-08T17:41:07.845071Z"", ""timestamp_ms"": 1741455667845}",1741455668408,trade,1,86
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.01299045, ""timestamp"": ""2025-03-08T17:41:07.858116Z"", ""timestamp_ms"": 1741455667858}",1741455668428,trade,1,87
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00033445, ""timestamp"": ""2025-03-08T17:41:07.871027Z"", ""timestamp_ms"": 1741455667871}",1741455668447,trade,1,88
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00285005, ""timestamp"": ""2025-03-08T17:41:07.887442Z"", ""timestamp_ms"": 1741455667887}",1741455668466,trade,1,89
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00058676, ""timestamp"": ""2025-03-08T17:41:11.768361Z"", ""timestamp_ms"": 1741455671768}",1741455672381,trade,1,90
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.0001521, ""timestamp"": ""2025-03-08T17:41:12.845213Z"", ""timestamp_ms"": 1741455672845}",1741455673438,trade,1,91
b'BTC/EUR',"{""price"": 79400.1, ""pair"": ""BTC/EUR"", ""volume"": 0.00122085, ""timestamp"": ""2025-03-08T17:41:14.601452Z"", ""timestamp_ms"": 1741455674601}",1741455675385,trade,1,92
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00063104, ""timestamp"": ""2025-03-08T17:41:16.382998Z"", ""timestamp_ms"": 1741455676382}",1741455676957,trade,1,93
b'BTC/EUR',"{""price"": 79400.0, ""pair"": ""BTC/EUR"", ""volume"": 0.00031646, ""timestamp"": ""2025-03-08T17:41:17.843198Z"", ""timestamp_ms"": 1741455677843}",1741455678400,trade,1,94
b'BTC/USD',"{""price"": 85945.3, ""pair"": ""BTC/USD"", ""volume"": 0.00099447, ""timestamp"": ""2025-03-08T17:41:19.406657Z"", ""timestamp_ms"": 1741455679406}",1741455679964,trade,1,95
